epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss,epoch_time_sec,phase,global_epoch
1,0.648858904838562,0.7076821327209473,0.6256186962127686,0.7939262390136719,0.9327448606491089,0.480912446975708,19.111308541003382,frozen,1
2,0.7603734731674194,0.8418728113174438,0.5176505446434021,0.8741865754127502,0.9292968511581421,0.41563451290130615,11.203361959000176,frozen,2
3,0.8018672466278076,0.8780479431152344,0.46645817160606384,0.8590021729469299,0.9244922399520874,0.4118805229663849,10.311620458000107,frozen,3
4,0.8319501876831055,0.8979215621948242,0.4308638870716095,0.8698481321334839,0.9192637205123901,0.3991405665874481,9.92441029100155,frozen,4
5,0.8298755288124084,0.9063410758972168,0.41213637590408325,0.8850325345993042,0.9212420582771301,0.3821395933628082,9.987572209000064,frozen,5
6,0.8371369242668152,0.9138959646224976,0.3949355185031891,0.8741865754127502,0.9265459775924683,0.37587255239486694,9.93572887499613,frozen,6
7,0.8449169993400574,0.9205614328384399,0.38114479184150696,0.8720173239707947,0.9222972393035889,0.3812483847141266,9.951276375002635,frozen,7
8,0.8449169993400574,0.9215981960296631,0.3747001886367798,0.8698481321334839,0.9263293147087097,0.3708062767982483,10.000758750000386,frozen,8
9,0.8547717928886414,0.9232059717178345,0.3700675070285797,0.8676789402961731,0.924049437046051,0.37524858117103577,9.928913834002742,frozen,9
10,0.8459543585777283,0.9268093109130859,0.35988280177116394,0.8741865754127502,0.9253023862838745,0.355466365814209,10.038009000003512,frozen,10
11,0.8604771494865417,0.9329195022583008,0.34753623604774475,0.8741865754127502,0.9271300435066223,0.35648807883262634,10.143562458004453,frozen,11
12,0.8635892271995544,0.9333153963088989,0.34466972947120667,0.8828633427619934,0.9251987338066101,0.3629148602485657,9.974464416998671,frozen,12
13,0.8547717928886414,0.9341365098953247,0.33983153104782104,0.876355767250061,0.9269698858261108,0.36707714200019836,9.960094041998673,frozen,13
14,0.8625518679618835,0.9395289421081543,0.3307672441005707,0.8785249590873718,0.9282888174057007,0.3547828197479248,9.941495833001682,frozen,14
15,0.8724066615104675,0.9393643140792847,0.32745659351348877,0.876355767250061,0.924181342124939,0.3613060414791107,9.982393541999045,frozen,15
